id_specific_price;id_specific_price_rule;id_cart;id_product;id_shop;id_shop_group;id_currency;id_country;id_group;id_customer;id_product_attribute;price;from_quantity;reduction;reduction_tax;reduction_type;from;to
1608;0;4564;2701;1;1;0;0;0;0;36677;39.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1610;0;4566;2933;1;1;0;0;0;0;36120;165.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1612;0;4570;2758;1;1;0;0;0;0;36835;49.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1614;0;4574;3103;1;1;0;0;0;0;37994;29.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1616;0;4576;1222;1;1;0;0;0;0;37226;30.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1619;0;4545;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1623;0;4583;3443;1;1;0;0;0;0;34251;110.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1626;0;4586;2962;1;1;0;0;0;0;36214;19.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1627;0;4587;2706;1;1;0;0;0;0;36733;95.200000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1629;0;4590;3230;1;1;0;0;0;0;32305;38.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1645;0;4604;3103;1;1;0;0;0;0;37994;29.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1647;0;4606;1982;1;1;0;0;0;0;19822;15.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1648;0;4607;3230;1;1;0;0;0;0;32301;38.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1660;0;4620;3342;1;1;0;0;0;0;33425;7.490000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1661;0;4608;262;1;1;0;0;0;0;2622;203.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1665;0;4623;2818;1;1;0;0;0;0;37939;99.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1666;0;4624;55;1;1;0;0;0;0;552;34.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1667;0;4625;2775;1;1;0;0;0;0;27752;69.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1668;0;4627;2658;1;1;0;0;0;0;26582;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1671;0;4631;48;1;1;0;0;0;0;481;90.480000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1672;0;4529;3287;1;1;0;0;0;875;37944;78.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1673;0;4633;3263;1;1;0;0;0;0;32635;102.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1674;0;4634;1222;1;1;0;0;0;0;37226;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1675;0;4635;1222;1;1;0;0;0;0;37226;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1676;0;4636;3528;1;1;0;0;0;0;36756;240.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1679;0;4638;180;1;1;0;0;0;0;36978;19.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1680;0;4638;178;1;1;0;0;0;0;36990;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1683;0;4642;1222;1;1;0;0;0;0;37226;36.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1685;0;4644;2758;1;1;0;0;0;0;36835;196.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1687;0;4647;222;1;1;0;0;0;0;36683;42.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1688;0;4648;222;1;1;0;0;0;0;2222;28.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1689;0;4649;3360;1;1;0;0;0;0;33605;49.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1693;0;4651;3106;1;1;0;0;0;0;31062;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1694;0;4651;3107;1;1;0;0;0;0;31072;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1695;0;4651;3110;1;1;0;0;0;0;31102;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1697;0;4652;3106;1;1;0;0;0;0;31062;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1698;0;4652;3107;1;1;0;0;0;0;31072;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1701;0;4652;3110;1;1;0;0;0;0;31102;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1703;0;4654;2552;1;1;0;0;0;0;25522;4.860000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1707;0;4659;1222;1;1;0;0;0;0;37226;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1709;0;4660;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1710;0;4661;2780;1;1;0;0;0;0;36832;297.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1712;0;4663;222;1;1;0;0;0;0;2222;14.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1716;0;4670;1222;1;1;0;0;0;0;37226;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1717;0;4671;3318;1;1;0;0;0;0;36862;348.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1718;0;4673;2937;1;1;0;0;0;0;29375;1155.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1727;0;4676;2617;1;1;0;0;0;0;26172;43.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1728;0;4677;1222;1;1;0;0;0;947;37226;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1737;0;4683;3443;1;1;0;0;0;0;34251;220.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1739;0;4686;50;1;1;0;0;0;0;505;3897.600000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1740;0;4688;3528;1;1;0;0;0;0;36756;160.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1742;0;4690;222;1;1;0;0;0;0;2222;42.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1747;0;4696;222;1;1;0;0;0;0;2222;28.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1750;0;4700;120;1;1;0;0;0;0;1201;73.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1754;0;4703;3283;1;1;0;0;0;0;32835;198.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1755;0;4686;50;1;1;0;0;0;955;505;4231.680000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1756;0;4704;3102;1;1;0;0;0;0;37931;70.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1757;0;4705;3316;1;1;0;0;0;0;33165;315.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1758;0;4706;3105;1;1;0;0;0;0;31052;192.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1759;0;4707;121;1;1;0;0;0;0;37923;103.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1761;0;4709;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1762;0;4710;2962;1;1;0;0;0;0;36214;76.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1763;0;4711;1222;1;1;0;0;0;0;37226;6.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1766;0;4715;3078;1;1;0;0;0;0;30782;36.750000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1771;0;4722;2866;1;1;0;0;0;0;28662;11.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1772;0;4723;114;1;1;0;0;0;0;37907;120.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1774;0;4725;114;1;1;0;0;0;0;37908;120.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1775;0;4726;119;1;1;0;0;0;0;36199;2607.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1776;0;4727;2866;1;1;0;0;0;0;28662;45.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1778;0;4729;2758;1;1;0;0;0;0;36835;98.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1779;0;4730;3444;1;1;0;0;0;0;37971;396.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1781;0;4733;2841;1;1;0;0;0;0;37795;357.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1783;0;4735;352;1;1;0;0;0;0;3522;30.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1785;0;4736;1412;1;1;0;0;0;0;38110;22.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1786;0;4737;2867;1;1;0;0;0;0;37877;51.750000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1787;0;4738;2833;1;1;0;0;0;0;28331;189.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1788;0;4739;1412;1;1;0;0;0;0;38110;22.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1789;0;4698;1222;1;1;0;0;0;0;37226;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1791;0;4741;3103;1;1;0;0;0;0;31031;29.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1792;0;4743;2859;1;1;0;0;0;0;28595;2088.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1793;0;4744;499;1;1;0;0;0;0;4995;155.200000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1795;0;4746;2658;1;1;0;0;0;0;38098;9.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1797;0;4748;105;1;1;0;0;0;984;1051;22.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1798;0;4749;2681;1;1;0;0;0;0;26811;25.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1799;0;4750;3321;1;1;0;0;0;0;37969;44.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1800;0;4751;1222;1;1;0;0;0;0;37226;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1802;0;4753;3237;1;1;0;0;0;0;32371;21.750000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1804;0;4755;2937;1;1;0;0;0;0;29371;110.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1805;0;4755;2937;1;1;0;0;0;0;29375;110.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1808;0;4759;222;1;1;0;0;0;0;2222;14.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1810;0;4760;3007;1;1;0;0;0;0;30071;345.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1812;0;4763;2672;1;1;0;0;0;0;35881;39.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1813;0;4764;2;1;1;0;0;0;0;22;14.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1814;0;4765;2971;1;1;0;0;0;0;38051;141.380000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1816;0;4769;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1817;0;4770;3318;1;1;0;0;0;0;33181;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1818;0;4771;2615;1;1;0;0;0;0;26151;124.166667;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1819;0;4773;1222;1;1;0;0;0;0;37226;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1820;0;4774;3316;1;1;0;0;0;0;33165;247.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1821;0;4775;3237;1;1;0;0;0;0;32371;21.750000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1823;0;4777;222;1;1;0;0;0;0;2222;14.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1824;0;4779;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1825;0;4780;1222;1;1;0;0;0;0;37226;36.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1826;0;4779;1222;1;1;0;0;0;993;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1827;0;4781;2915;1;1;0;0;0;0;37913;89.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1829;0;4784;1222;1;1;0;0;0;0;37226;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1833;0;4788;2970;1;1;0;0;0;0;29705;55.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1834;0;4789;2915;1;1;0;0;0;0;37913;89.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1835;0;4790;1072;1;1;0;0;0;0;10725;51.750000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1836;0;4791;2759;1;1;0;0;0;0;37198;3069.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1837;0;4792;1222;1;1;0;0;0;0;37226;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1839;0;4793;2915;1;1;0;0;0;0;29151;89.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1840;0;4794;2841;1;1;0;0;0;0;37795;238.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1842;0;4797;1222;1;1;0;0;0;0;37226;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1844;0;4798;2630;1;1;0;0;0;0;36693;36.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1845;0;4798;2648;1;1;0;0;0;0;37787;9.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1848;0;4800;3270;1;1;0;0;0;0;32705;42.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1850;0;4801;1222;1;1;0;0;0;0;37226;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1852;0;4803;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1853;0;4804;9;1;1;0;0;0;0;92;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1854;0;4805;2915;1;1;0;0;0;0;29151;89.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1856;0;4807;1222;1;1;0;0;0;0;37226;6.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1857;0;4808;2780;1;1;0;0;0;0;36832;198.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1867;0;4814;149;1;1;0;0;0;0;1492;25.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1868;0;4815;2672;1;1;0;0;0;0;35881;156.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1869;0;4817;1222;1;1;0;0;0;0;37226;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1870;0;4818;222;1;1;0;0;0;0;36683;14.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1880;0;4830;1222;1;1;0;0;0;0;37226;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1883;0;4816;1222;1;1;0;0;0;0;37226;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1886;0;4836;19;1;1;0;0;0;0;191;468.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1890;0;4837;141;1;1;0;0;0;0;1411;33.750000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1891;0;4837;2785;1;1;0;0;0;0;27851;81.750000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1893;0;4838;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1894;0;4839;3287;1;1;0;0;0;0;37944;39.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1896;0;4841;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1898;0;4843;111;1;1;0;0;0;0;1112;396.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1902;0;4846;1222;1;1;0;0;0;0;37226;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1903;0;4847;2829;1;1;0;0;0;0;37912;338.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1904;0;4848;2776;1;1;0;0;0;0;27761;52.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1906;0;4849;3258;1;1;0;0;0;0;32585;320.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1907;0;4849;2802;1;1;0;0;0;0;28025;194.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1912;0;4853;11;1;1;0;0;0;0;36544;3.750000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1913;0;4853;13;1;1;0;0;0;0;37580;7.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1915;0;4855;3205;1;1;0;0;0;0;32051;430.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1916;0;4851;2990;1;1;0;0;0;0;29901;99.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1918;0;4858;2780;1;1;0;0;0;0;36832;693.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1919;0;4859;2630;1;1;0;0;0;0;36693;108.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1920;0;4860;2780;1;1;0;0;0;0;36832;198.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1923;0;4863;2804;1;1;0;0;0;0;28041;240.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1924;0;4863;2803;1;1;0;0;0;0;28031;47.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1925;0;4864;105;1;1;0;0;0;0;1052;22.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1927;0;4866;2934;1;1;0;0;0;0;29345;95.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1928;0;4867;1222;1;1;0;0;0;0;37226;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1929;0;4869;2759;1;1;0;0;0;0;37919;495.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1930;0;4863;2804;1;1;0;0;0;0;35914;80.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1931;0;4871;3084;1;1;0;0;0;0;37888;340.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1932;0;4873;82;1;1;0;0;0;0;822;11.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1934;0;4876;82;1;1;0;0;0;0;36783;22.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1935;0;4878;2786;1;1;0;0;0;0;27861;19.800000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1941;0;4882;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1943;0;4884;3342;1;1;0;0;0;0;33425;14.980000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1945;0;4886;118;1;1;0;0;0;0;36193;49.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1949;0;4888;3284;1;1;0;0;0;0;32842;39.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1950;0;4891;222;1;1;0;0;0;0;2222;14.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1952;0;4893;3365;1;1;0;0;0;0;37714;102.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1953;0;4894;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1957;0;4898;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1958;0;4899;2843;1;1;0;0;0;0;37942;112.800000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1967;0;4905;3317;1;1;0;0;0;0;33175;232.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1968;0;4909;1222;1;1;0;0;0;0;37226;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1971;0;4913;1072;1;1;0;0;0;0;10725;207.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1972;0;4914;3077;1;1;0;0;0;0;30775;920.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1974;0;4916;2780;1;1;0;0;0;0;27801;297.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1978;0;4918;3220;1;1;0;0;0;0;36732;882.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1979;0;4919;2626;1;1;0;0;0;0;26261;70.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1980;0;4920;1982;1;1;0;0;0;0;19822;15.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1982;0;4923;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1986;0;4928;3318;1;1;0;0;0;0;36862;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1993;0;4933;2758;1;1;0;0;0;0;36835;147.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1995;0;4935;2953;1;1;0;0;0;0;29532;36.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
1996;0;4935;2949;1;1;0;0;0;1051;29492;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
2001;0;4937;3359;1;1;0;0;0;0;33592;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
2002;0;4938;1222;1;1;0;0;0;0;37226;6.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
2016;0;4951;1222;1;1;0;0;0;0;37226;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
2018;0;4955;110;1;1;0;0;0;0;1102;29.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
2020;0;4957;2758;1;1;0;0;0;0;36835;98.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
2021;0;4958;1982;1;1;0;0;0;0;19822;15.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
2026;0;4965;2778;1;1;0;0;0;0;35899;164.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
2027;0;4966;252;1;1;0;0;0;0;2522;20.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
2029;0;4968;2969;1;1;0;0;0;0;29695;59.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
2030;0;4970;2867;1;1;0;0;0;0;37879;155.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
2031;0;4964;3228;1;1;0;0;0;0;32285;175.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
2033;0;4972;192;1;1;0;0;0;0;37734;40.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
